driver_id,name,email,phone,registration_date,vehicle_type,license_plate,city,rating,is_active
DRV000212,Henry Figueroa,henry.figueroa@icloud.com,+1-707-322-9225,2026-01-19,Sedan,BFN1752,Haight-Ashbury,4.23,True
DRV000213,Megan Mcbride,megan49@gmail.com,+1-209-208-7044,2026-04-24,Economy,5TGJ605,San Jose,3.12,False
DRV000214,Deborah Bradshaw,deborahbradshaw@gmail.com,+1-831-224-4817,2025-11-23,Luxury,QSA6488,Downtown SF,4.32,True
DRV000215,Dennis Drake,dennisdrake@icloud.com,+1-408-629-9061,2025-12-15,Luxury,ZDH1719,Mountain View,4.45,True
DRV000216,Teresa Baxter,teresa99@outlook.com,+1-510-794-2565,2026-04-23,Sedan,QKP2020,Haight-Ashbury,4.32,True
DRV000217,Kimberly Harper,kimberly47@hotmail.com,+1-831-917-6345,2025-12-31,Economy,5GYD888,Financial District,4.78,True
DRV000218,Margaret Holmes,mholmes@hotmail.com,+1-831-323-9780,2024-08-08,Sedan,4LMW192,SOMA,3.09,False
DRV000219,Nicole Mays,nicolemays@hotmail.com,+1-650-293-5066,2025-09-30,Economy,KBH3848,Downtown SF,4.15,False
DRV000220,Evelyn Bean,evelynbean@gmail.com,+1-209-304-3290,2025-04-30,SUV,1VZD943,Haight-Ashbury,4.0,True
DRV000221,Rose Strickland,rose.s@icloud.com,+1-925-276-1357,2026-01-30,Economy,FQV2506,Mountain View,4.63,True
DRV000222,Frank Bryant,fbryant@gmail.com,+1-650-787-8096,2024-06-19,SUV,KAR3831,Castro,4.16,True
DRV000223,Melissa Alvarado,malvarado@yahoo.com,+1-415-828-5026,2025-04-16,SUV,MWM2437,Pacific Heights,4.82,True
DRV000224,Victoria Hart,victoria.h@yahoo.com,+1-415-591-6883,2025-07-17,SUV,8IOI376,SOMA,4.19,True
DRV000225,Jordan Pena,jordan13@gmail.com,+1-209-742-6856,2026-02-19,Sedan,ZZC4951,Pacific Heights,4.77,True
DRV000226,Louis Reyes,louis.r@outlook.com,+1-707-377-3885,2026-03-13,Sedan,6USX128,Berkeley,4.19,True
DRV000227,Judy Kerr,judy.k@yahoo.com,+1-209-755-6063,2026-02-04,Luxury,1CGF639,North Beach,2.12,True
DRV000228,Amber Knight,amber26@aol.com,+1-650-531-1975,2026-02-03,Sedan,3UWW174,Castro,3.4,True
DRV000229,Jane Shaffer,jane.shaffer@hotmail.com,+1-925-530-3235,2025-07-03,Economy,TLQ8982,Oakland,4.32,True
DRV000230,Tiffany Blevins,tiffany.b@hotmail.com,+1-408-881-3872,2026-04-19,Luxury,5DSY686,Haight-Ashbury,4.25,False
DRV000231,Cynthia Ashley,cynthiaashley@icloud.com,+1-707-826-4619,2026-03-01,Sedan,CMI2274,Marina,3.65,True
DRV000232,Samantha Black,samantha.black@aol.com,+1-707-657-1186,2025-09-16,Sedan,4SJU837,Downtown SF,4.16,True
DRV000233,Nathan Glenn,nglenn@outlook.com,+1-831-559-9946,2026-03-25,SUV,8UPT330,SOMA,3.97,True
DRV000234,William Copeland,william12@hotmail.com,+1-510-275-6600,2024-09-14,SUV,7EBY195,Castro,3.67,True
DRV000235,Amber Hobbs,ahobbs@aol.com,+1-650-821-8113,2024-11-02,SUV,2IZK667,Berkeley,4.28,False
DRV000236,Sean Tyler,sean94@hotmail.com,+1-408-298-1813,2025-11-12,SUV,9VDJ537,Mission District,4.35,True
DRV000237,Jane Waller,jwaller@yahoo.com,+1-510-226-4390,2025-06-23,SUV,5ZMD903,Haight-Ashbury,3.97,True
DRV000238,Jane Tyler,jane.t@outlook.com,+1-650-579-7249,2025-11-22,Sedan,8BLG957,Pacific Heights,4.24,True
DRV000239,Joshua Huynh,joshua.huynh@aol.com,+1-707-754-7782,2026-04-26,SUV,POV9561,Haight-Ashbury,3.49,False
DRV000240,Alexis Henson,alexishenson@outlook.com,+1-925-280-7468,2025-11-19,SUV,SNX3415,Mission District,3.16,False
DRV000241,Zachary Fox,zacharyfox@yahoo.com,+1-650-243-7936,2025-09-30,Van,7FVD709,Pacific Heights,3.65,True
DRV000242,Russell Peterson,rpeterson@icloud.com,+1-831-765-6343,2026-04-14,Luxury,NXA9561,San Jose,4.61,True
DRV000243,Henry Crawford,henry.c@icloud.com,+1-510-308-2654,2026-04-18,SUV,WWW5327,Haight-Ashbury,4.84,True
DRV000244,Lawrence Faulkner,lawrence.faulkner@yahoo.com,+1-925-612-3356,2025-12-14,Sedan,RKK6431,Berkeley,4.82,True
DRV000245,Philip Henson,philip44@gmail.com,+1-707-510-6094,2025-12-05,Economy,8WRZ333,SOMA,4.15,True
DRV000246,Philip Harrell,philip51@aol.com,+1-831-819-2462,2026-03-27,Economy,4XKM628,Palo Alto,4.8,True
DRV000247,Joseph Boyer,joseph.boyer@hotmail.com,+1-831-338-9589,2025-08-19,Sedan,AFV1944,Marina,4.24,True
DRV000248,Richard Ayala,richard35@hotmail.com,+1-209-717-7503,2026-01-29,Sedan,DAJ8308,SOMA,4.45,False
DRV000249,Cheryl Brennan,cheryl80@hotmail.com,+1-650-464-2480,2026-04-14,Economy,7BWU319,Palo Alto,4.38,True
DRV000250,Laura Hudson,lhudson@icloud.com,+1-415-999-1145,2026-04-24,Sedan,3QPA358,Financial District,4.69,True
DRV000251,Brandon Acevedo,bacevedo@outlook.com,+1-707-670-5128,2025-12-06,Sedan,5RVK204,Downtown SF,4.89,True
DRV000252,Jane Randall,jane.r@icloud.com,+1-925-505-2771,2025-02-01,SUV,6ZQW367,Oakland,4.35,True
DRV000253,Albert Mccormick,albertmccormick@icloud.com,+1-408-258-7620,2025-05-01,Economy,RSR5843,Pacific Heights,3.57,False
DRV000254,Julie Bruce,julie.b@aol.com,+1-408-551-4643,2026-03-27,Economy,QMY6873,Chinatown,4.3,True
DRV000255,Carol Lamb,carollamb@hotmail.com,+1-510-682-3096,2026-04-05,Luxury,SOX6499,Oakland,3.88,True
DRV000256,Alexander Carpenter,acarpenter@hotmail.com,+1-707-466-5817,2026-03-27,SUV,2MWP735,Mission District,4.18,True
DRV000257,Deborah Roth,droth@icloud.com,+1-925-623-1885,2026-04-26,Sedan,DZI8496,SOMA,4.05,True
DRV000258,Kimberly Daniels,kdaniels@hotmail.com,+1-650-520-1950,2026-02-22,SUV,5FUO262,North Beach,4.13,True
DRV000259,Marie Castillo,marie.c@outlook.com,+1-831-613-8029,2025-11-08,Economy,JAF7112,Downtown SF,4.17,False
DRV000260,Ashley Chang,ashley.chang@aol.com,+1-415-841-5076,2026-03-12,Sedan,6ICN413,SOMA,4.49,True
DRV000261,Barbara Mccormick,bmccormick@aol.com,+1-707-644-3192,2026-04-19,SUV,8JEY931,Haight-Ashbury,4.0,True
DRV000262,Laura Ford,laura.ford@icloud.com,+1-650-326-7006,2025-11-05,SUV,UJQ9761,Financial District,4.85,True
DRV000263,Richard Osborn,richard.osborn@gmail.com,+1-510-626-8279,2026-01-24,Economy,9GSF802,Oakland,4.49,True
DRV000264,Victoria Osborn,victoria.o@hotmail.com,+1-650-628-2718,2026-03-07,Economy,QHU9154,Marina,4.46,True
DRV000265,Marie Sandoval,mariesandoval@hotmail.com,+1-831-502-3627,2026-03-12,Van,8XRM340,Downtown SF,4.33,True
DRV000266,Daniel Jordan,djordan@yahoo.com,+1-510-998-9383,2025-12-09,SUV,2XQL403,Pacific Heights,4.41,True
DRV000267,Betty Warren,betty15@hotmail.com,+1-707-636-2898,2026-02-19,Economy,1ADQ436,Castro,4.69,False
DRV000268,Danielle Stokes,danielle21@hotmail.com,+1-650-316-7566,2025-07-28,Luxury,8HKW919,Haight-Ashbury,4.24,True
DRV000269,Kevin Alexander,kevin.alexander@yahoo.com,+1-510-626-8908,2026-01-17,Sedan,REJ6875,Financial District,3.54,True
DRV000270,Alexis Murray,amurray@gmail.com,+1-831-651-1753,2025-03-21,SUV,6AWN861,Financial District,4.13,True
DRV000271,Laura Huynh,laura.h@icloud.com,+1-510-643-5072,2025-09-02,SUV,7DVX727,Downtown SF,4.29,True
DRV000272,Kenneth Nixon,knixon@yahoo.com,+1-510-969-9055,2026-04-28,Van,6ZBF758,Haight-Ashbury,4.79,True
DRV000273,Jacob Chavez,jchavez@icloud.com,+1-209-290-9166,2025-08-05,Economy,2ZTA513,Haight-Ashbury,3.35,True
DRV000274,Austin Smith,austin.s@icloud.com,+1-925-720-4389,2026-04-27,Sedan,LIV4652,Palo Alto,3.99,True
DRV000275,Grace Shepard,gshepard@aol.com,+1-707-933-8414,2026-02-03,Sedan,4AJQ919,Pacific Heights,3.35,True
DRV000276,Virginia Gonzales,virginiagonzales@outlook.com,+1-650-934-7704,2025-12-15,Sedan,4EYK568,Palo Alto,4.62,True
DRV000277,Kimberly Mckenzie,kmckenzie@gmail.com,+1-510-990-8381,2025-11-16,SUV,9DMN149,Chinatown,4.24,False
DRV000278,Madison Hobbs,madisonhobbs@aol.com,+1-650-948-3103,2026-02-15,Luxury,6NKZ809,San Jose,4.78,True
DRV000279,Diane Allison,dallison@yahoo.com,+1-650-622-9393,2025-11-11,Luxury,9WSY747,Marina,3.84,True
DRV000280,Danielle Zimmerman,danielle97@aol.com,+1-650-927-3913,2025-10-26,Sedan,SID6771,Chinatown,4.3,True
DRV000281,Lawrence Huynh,lawrence.h@hotmail.com,+1-831-213-9564,2026-01-09,Economy,7DRF868,San Jose,4.04,True
DRV000282,Pamela Cobb,pamela.cobb@aol.com,+1-925-408-9866,2025-12-10,Van,8CWT985,Marina,4.34,True
DRV000283,Grace Lang,grace.l@aol.com,+1-925-909-1769,2026-03-18,SUV,KYZ6122,Chinatown,3.96,True
DRV000284,Philip Moody,philip.m@outlook.com,+1-408-848-7025,2025-12-24,Sedan,OPU4170,Pacific Heights,4.3,True
DRV000285,Wayne Ward,wayneward@aol.com,+1-510-586-1665,2025-08-16,Sedan,9GEV105,Castro,4.45,True
DRV000286,Michelle Nelson,michelle29@icloud.com,+1-415-992-5934,2026-03-20,SUV,9JUI325,SOMA,4.64,True
DRV000287,Martha Mason,martha.m@icloud.com,+1-831-294-6724,2025-07-29,SUV,4RIH870,Financial District,4.66,True
DRV000288,Grace Lynn,grace.lynn@aol.com,+1-707-656-4937,2026-02-07,Sedan,PQY6258,Haight-Ashbury,4.1,False
DRV000289,Sandra Dominguez,sandra.d@aol.com,+1-925-225-9468,2026-02-07,SUV,JUL1718,Pacific Heights,4.09,False
DRV000290,Deborah Carson,deborah.carson@gmail.com,+1-650-991-9814,2026-01-25,Economy,QFQ4492,Palo Alto,4.86,True
DRV000291,Anthony Armstrong,aarmstrong@aol.com,+1-510-964-3519,2026-04-13,SUV,6ABE357,Chinatown,4.67,True
DRV000292,Ryan Paul,rpaul@outlook.com,+1-831-643-6183,2025-12-03,SUV,2NQQ874,Berkeley,3.83,True
DRV000293,Olivia Kim,olivia.k@gmail.com,+1-925-902-5937,2025-06-21,SUV,HYJ1504,North Beach,4.46,True
DRV000294,Jeffrey Fernandez,jeffrey.f@hotmail.com,+1-650-505-7113,2025-09-21,Economy,AWD1684,Downtown SF,4.67,True
DRV000295,Tyler Mercado,tyler.mercado@hotmail.com,+1-408-966-6633,2026-01-18,Sedan,9DEQ358,Marina,3.93,True
DRV000296,Lori Harding,lori.h@outlook.com,+1-510-497-2103,2025-10-27,SUV,4SMI231,Oakland,4.28,True
DRV000297,Betty Christensen,betty.christensen@yahoo.com,+1-707-697-8383,2025-06-05,Sedan,5SDO927,Castro,4.03,False
DRV000298,Carol Jones,caroljones@yahoo.com,+1-831-483-6889,2026-02-16,Sedan,6WMJ412,North Beach,4.51,True
DRV000299,Brian Nash,brian.nash@hotmail.com,+1-650-751-4218,2025-06-02,Sedan,2SXW746,Downtown SF,4.51,True
DRV000300,Dylan Hensley,dylanhensley@gmail.com,+1-925-756-9842,2026-04-15,Economy,3JFU850,Palo Alto,2.23,True
DRV000301,Noah Maynard,noah.maynard@outlook.com,+1-707-714-1173,2026-03-30,SUV,WUP3717,San Jose,3.77,True
DRV000302,Zachary Mason,zachary.m@icloud.com,+1-650-953-8921,2026-04-18,Sedan,BTG5331,Castro,4.75,True
DRV000303,Lori Hudson,lori76@outlook.com,+1-209-665-1760,2026-03-10,Sedan,6CZQ380,Palo Alto,3.23,False
DRV000304,Dylan Rivers,dylanrivers@outlook.com,+1-831-574-2275,2025-12-31,Sedan,JXN6781,Palo Alto,4.95,True
DRV000305,Walter Decker,walter.decker@icloud.com,+1-650-650-3713,2025-03-12,Sedan,9QFE470,Financial District,4.42,True
DRV000306,Donald Cline,dcline@hotmail.com,+1-510-693-8844,2026-04-21,SUV,3QKG230,Financial District,4.04,True
DRV000307,Paul Terrell,paul.terrell@icloud.com,+1-650-257-3725,2025-12-02,SUV,3NKZ752,Downtown SF,4.74,False
DRV000308,Russell Osborn,russell.osborn@yahoo.com,+1-209-821-8723,2026-04-01,Sedan,EVP3979,Financial District,4.42,True
DRV000309,Shirley Black,shirley97@outlook.com,+1-510-435-7196,2026-04-09,Luxury,2ANX800,Haight-Ashbury,4.42,True
DRV000310,Marilyn Powell,mpowell@icloud.com,+1-415-744-9246,2026-04-15,SUV,CRX9835,Palo Alto,3.98,True
DRV000311,Ethan Lynn,ethan.l@outlook.com,+1-707-244-9680,2026-01-25,Economy,8UJP859,Mountain View,4.44,True
DRV000312,Ralph Woodward,rwoodward@yahoo.com,+1-925-688-4809,2026-01-10,Sedan,CPO5223,Marina,4.43,True
DRV000313,Philip Davis,philip.d@gmail.com,+1-415-584-4365,2026-02-17,Economy,IJE5155,Pacific Heights,3.91,False
DRV000314,Adam Mcconnell,adam.m@hotmail.com,+1-831-973-4337,2025-04-27,Sedan,9MJO359,Pacific Heights,3.77,True
DRV000315,Ethan Wiggins,ethan.wiggins@aol.com,+1-408-657-3650,2025-12-28,Sedan,9KIO813,Oakland,4.46,True
DRV000316,Dorothy Lang,dorothy.lang@gmail.com,+1-650-682-8133,2024-09-07,Sedan,5FCA493,Mountain View,4.13,False
DRV000317,Amber Rasmussen,amber76@aol.com,+1-415-992-3871,2025-10-31,Economy,LFR9489,Pacific Heights,4.09,True
DRV000318,Denise Juarez,denisejuarez@icloud.com,+1-650-890-1590,2025-09-28,Economy,1ZCH509,Castro,4.56,True
DRV000319,Julie Brennan,julie.b@gmail.com,+1-510-292-5661,2025-03-23,Economy,OPJ5530,Marina,3.1,True
DRV000320,Deborah Avila,deborah.a@gmail.com,+1-925-379-7670,2025-04-10,Economy,ONI2917,San Jose,4.06,True
DRV000321,Angela Mercado,angela83@aol.com,+1-209-586-8923,2025-10-14,SUV,TYL8548,Mountain View,4.45,True
DRV000322,Linda Decker,linda24@gmail.com,+1-831-848-4610,2026-04-28,SUV,FIY9462,Chinatown,4.24,True
DRV000323,Shirley Hammond,shirley.hammond@outlook.com,+1-707-277-3924,2025-09-06,Sedan,6FOE864,Oakland,4.28,False
DRV000324,Edward Conway,edwardconway@aol.com,+1-408-471-4387,2026-02-22,SUV,4VJU222,Mountain View,4.95,True
DRV000325,Jane Hickman,jane.hickman@icloud.com,+1-415-693-7081,2025-06-17,Sedan,MZX5501,North Beach,3.68,True
DRV000326,Emma Winters,ewinters@yahoo.com,+1-650-255-9613,2026-03-12,Sedan,MON7450,Palo Alto,3.65,True
DRV000327,Brian Blackwell,brian.b@outlook.com,+1-707-905-1137,2025-11-07,Sedan,4JCJ982,Pacific Heights,4.01,True
DRV000328,Shirley Harper,sharper@icloud.com,+1-707-574-4013,2026-04-06,Economy,4KTJ510,Pacific Heights,4.48,True
DRV000329,Lawrence Ford,lawrenceford@gmail.com,+1-925-441-8081,2025-05-17,Sedan,FUT8749,San Jose,3.92,True
DRV000330,Victoria Walter,victoria.w@icloud.com,+1-707-698-5915,2025-12-22,Sedan,1KRB933,Pacific Heights,3.6,True
DRV000331,Rose Powell,rose67@hotmail.com,+1-707-568-5222,2025-08-12,Economy,7DWZ303,Financial District,4.14,True
DRV000332,Albert Landry,albert32@hotmail.com,+1-707-889-9363,2025-12-04,Sedan,8XJH746,SOMA,3.66,False
DRV000333,Brittany Hogan,brittany.h@icloud.com,+1-831-273-2296,2026-02-03,Van,4IQS719,Oakland,4.49,True
DRV000334,Joan Roman,joan.r@outlook.com,+1-831-371-4012,2025-02-04,Sedan,DGG2311,Marina,4.02,True
DRV000335,Anthony Jimenez,ajimenez@icloud.com,+1-415-226-7504,2025-07-10,Sedan,ZCQ2381,Oakland,4.62,False
DRV000336,Heather Jefferson,heatherjefferson@aol.com,+1-925-653-3071,2026-03-02,Luxury,3ARW433,Palo Alto,4.34,True
DRV000337,Sean Wise,swise@yahoo.com,+1-650-805-8480,2026-03-12,Sedan,QON9745,Pacific Heights,4.31,False
DRV000338,Andrea Durham,andrea.durham@outlook.com,+1-925-574-7753,2026-02-25,Economy,5ANT239,Castro,3.22,True
DRV000339,Harold Rodriguez,hrodriguez@outlook.com,+1-925-209-8052,2026-03-25,Sedan,PUO4089,Haight-Ashbury,4.54,False
DRV000340,Christina Gaines,christinagaines@aol.com,+1-831-587-4614,2025-06-14,SUV,7QNU727,San Jose,4.11,True
DRV000341,Anna Christensen,anna.c@hotmail.com,+1-831-392-2121,2025-11-29,SUV,5CLL817,Financial District,4.62,True
DRV000342,Samuel Lee,samuel.lee@icloud.com,+1-415-390-2675,2025-11-16,Luxury,3SSG254,Downtown SF,2.74,True
DRV000343,Debra Petersen,dpetersen@hotmail.com,+1-209-913-1519,2025-09-24,Sedan,3BUB581,SOMA,4.59,True
DRV000344,Nicholas Kirby,nicholas.kirby@aol.com,+1-408-594-8257,2025-10-22,Van,1FTC781,Marina,4.05,True
DRV000345,Wayne Abbott,wayneabbott@aol.com,+1-415-962-9534,2026-04-17,Sedan,8QFX984,Oakland,4.72,True
DRV000346,Mark Valdez,mvaldez@hotmail.com,+1-415-371-5523,2026-03-03,Van,KGZ8786,Berkeley,4.78,True
DRV000347,Virginia Sanders,virginiasanders@outlook.com,+1-510-902-6544,2026-03-02,Sedan,ZQB3521,Berkeley,4.41,True
DRV000348,Margaret Ellis,margaretellis@hotmail.com,+1-707-649-4161,2025-11-29,SUV,7JDX596,Berkeley,4.19,True
DRV000349,Emma Mckee,emckee@yahoo.com,+1-650-756-6696,2025-11-09,Sedan,8HVX667,SOMA,3.94,True
DRV000350,Michelle Dorsey,michelle47@icloud.com,+1-707-664-1011,2025-09-24,Van,NTW6965,San Jose,4.58,True
DRV000351,Samuel Gutierrez,samuel.g@outlook.com,+1-408-736-9151,2026-01-25,Luxury,EHK6276,Mission District,4.7,True
DRV000352,Willie Peterson,williepeterson@yahoo.com,+1-415-406-2753,2024-10-19,Economy,2AQK601,Chinatown,4.61,True
DRV000353,Beverly Floyd,beverly16@yahoo.com,+1-510-213-4419,2026-04-19,SUV,YVM1994,Castro,4.43,True
DRV000354,Henry Espinoza,henry.e@hotmail.com,+1-415-951-2153,2026-02-07,Sedan,CFN2658,Berkeley,4.14,True
DRV000355,Jerry Dunn,jerry.d@aol.com,+1-408-783-3931,2026-02-11,Luxury,OTT6864,Oakland,4.71,True
DRV000356,Alan Horn,alanhorn@yahoo.com,+1-831-716-6529,2026-04-29,SUV,NPY6163,Chinatown,4.17,False
DRV000357,Katherine Wolf,kwolf@aol.com,+1-707-823-4943,2026-04-07,Luxury,FTY5162,Castro,4.74,False
DRV000358,Zachary Short,zachary.short@hotmail.com,+1-415-730-3213,2026-01-22,Sedan,HHF6159,Downtown SF,4.53,True
DRV000359,Roy Greer,roy.g@icloud.com,+1-650-296-1618,2025-12-04,Sedan,3DJP338,Pacific Heights,3.83,False
DRV000360,Lisa Frost,lisa.f@yahoo.com,+1-510-940-6319,2026-01-19,Economy,EVR2562,Financial District,3.91,True
DRV000361,Elizabeth Finley,elizabeth.finley@gmail.com,+1-707-556-8115,2025-07-16,Economy,2WFQ716,Mountain View,4.2,True
DRV000362,Marie Fuentes,marie.fuentes@hotmail.com,+1-415-526-9846,2025-11-24,Sedan,ISD7436,North Beach,4.0,True
DRV000363,Theresa Hurst,theresahurst@outlook.com,+1-925-603-3425,2026-03-29,SUV,2MTO368,Mission District,4.59,True
DRV000364,Christina Murray,cmurray@icloud.com,+1-408-699-7476,2026-04-26,SUV,FQT5034,Marina,4.62,True
DRV000365,Ethan Schroeder,ethan.s@gmail.com,+1-510-887-7776,2026-02-22,Economy,6EIR888,Pacific Heights,4.5,True
DRV000366,Rachel Avery,rachel.a@yahoo.com,+1-209-245-4825,2025-10-03,Sedan,6ESC857,Downtown SF,4.18,True
DRV000367,Joe Guzman,joe.guzman@hotmail.com,+1-510-512-8373,2026-02-02,Sedan,6FNF635,San Jose,4.43,True
DRV000368,Andrea Cardenas,andrea.cardenas@outlook.com,+1-415-461-3790,2025-08-19,SUV,4UQB770,Downtown SF,4.51,True
DRV000369,Jane Saunders,jane94@gmail.com,+1-415-499-7332,2026-02-22,Luxury,7NSX596,Palo Alto,4.35,True
DRV000370,Daniel Ryan,daniel.r@outlook.com,+1-415-240-5053,2024-09-23,Sedan,HMT1301,Castro,4.49,True
DRV000371,Alexander Waller,alexanderwaller@icloud.com,+1-925-263-5221,2025-12-06,SUV,XVA5590,Marina,4.2,True
DRV000372,Tyler Tanner,tyler.tanner@aol.com,+1-831-733-4726,2026-03-07,Sedan,3LIP559,Chinatown,4.46,True
DRV000373,Abigail Woods,abigail.w@aol.com,+1-408-341-6062,2025-12-05,Sedan,XXL3378,Oakland,3.87,False
DRV000374,Kenneth Massey,kenneth.m@icloud.com,+1-510-388-6203,2025-12-31,SUV,DAI7783,Haight-Ashbury,3.65,True
DRV000375,Philip Key,philipkey@yahoo.com,+1-510-334-4026,2026-01-30,Sedan,5PPP336,Oakland,4.59,True
DRV000376,Charles Booker,charles.b@icloud.com,+1-209-929-7126,2025-04-28,Sedan,7MDF133,Haight-Ashbury,4.26,True
DRV000377,Patricia Sherman,patriciasherman@aol.com,+1-408-975-4351,2025-04-18,Luxury,8WMI568,Mountain View,4.02,True
DRV000378,Julie Hall,jhall@aol.com,+1-707-603-9784,2025-05-07,SUV,WUN8399,North Beach,4.64,True
DRV000379,David Parks,david.p@outlook.com,+1-415-771-7347,2026-02-02,SUV,QBH7521,Mountain View,3.54,True
DRV000380,Pamela Trevino,ptrevino@hotmail.com,+1-415-906-9470,2026-01-26,Economy,MQC9202,Mission District,4.08,True
DRV000381,Madison Bradshaw,mbradshaw@outlook.com,+1-707-661-1408,2026-04-10,Luxury,4WCI764,Mountain View,4.02,True
DRV000382,Dorothy Herrera,dorothy.herrera@aol.com,+1-209-849-6946,2025-01-16,Sedan,7SZP263,Haight-Ashbury,2.46,True
DRV000383,Barbara Rose,barbara.r@aol.com,+1-650-366-3369,2026-04-05,Sedan,1KIT556,Pacific Heights,4.66,True
DRV000384,Donald Ford,donald.ford@icloud.com,+1-925-212-8514,2024-10-09,Sedan,8OAW343,Marina,4.05,True
DRV000385,Cheryl Dalton,cdalton@gmail.com,+1-415-450-9967,2026-04-28,Economy,9VFE156,Oakland,4.62,True
DRV000386,Donna Scott,donna.s@icloud.com,+1-925-539-2436,2025-08-10,Economy,7ZEH776,Berkeley,4.22,True
DRV000387,Lawrence Blevins,lblevins@aol.com,+1-707-236-2525,2025-12-31,Sedan,IXV8001,Palo Alto,4.69,True
DRV000388,Justin Mcdowell,justin.mcdowell@aol.com,+1-925-537-9635,2026-04-09,Economy,4SPC847,Oakland,4.88,True
DRV000389,Daniel Preston,daniel.p@aol.com,+1-925-637-6185,2025-12-27,Economy,6YPM846,Oakland,4.84,True
DRV000390,George Oneill,george39@yahoo.com,+1-415-321-1392,2026-03-02,Economy,2TFP524,Haight-Ashbury,3.63,True
DRV000391,Rachel Spears,rachelspears@gmail.com,+1-408-906-5614,2026-01-04,Sedan,2INI106,Mission District,4.21,True
DRV000392,Debra Shaffer,debra.s@gmail.com,+1-650-398-6415,2025-10-25,Sedan,XMM1582,Oakland,4.26,True
DRV000393,Michelle Donaldson,michelle.d@hotmail.com,+1-209-623-1917,2026-04-17,Economy,HSI9779,Downtown SF,4.74,True
DRV000394,Alexis Mathis,alexis.mathis@yahoo.com,+1-925-231-6556,2025-12-07,SUV,QVO7382,SOMA,4.56,True
DRV000395,Bobby Wong,bobby.wong@hotmail.com,+1-831-288-9143,2026-03-01,Sedan,JVH9603,Pacific Heights,4.08,True
DRV000396,Virginia Green,virginia.green@outlook.com,+1-415-694-9192,2026-04-30,SUV,6YTN894,Castro,4.13,True
DRV000397,Betty Villarreal,bettyvillarreal@yahoo.com,+1-415-670-7350,2026-03-10,Economy,NAY2426,Castro,4.28,True
DRV000398,Barbara Butler,barbara76@gmail.com,+1-925-854-4438,2025-06-02,Sedan,4HNU787,Mission District,4.25,True
DRV000399,Kenneth Gill,kenneth.gill@icloud.com,+1-510-411-9888,2026-02-04,Van,6HYU687,Marina,4.57,True
DRV000400,Helen Barry,helen.b@outlook.com,+1-415-333-1475,2025-11-01,Economy,1CBL283,Berkeley,3.94,True
DRV000401,Beverly Terrell,bterrell@icloud.com,+1-707-519-6444,2024-11-04,Economy,SRN8629,Financial District,4.3,True
DRV000402,Ralph Montoya,rmontoya@hotmail.com,+1-209-681-4796,2026-04-22,Sedan,DXG6954,Haight-Ashbury,4.0,True
DRV000403,Alan Clarke,aclarke@outlook.com,+1-415-266-8787,2026-03-19,Sedan,8LET718,Financial District,4.24,True
DRV000404,Anthony Bond,anthony23@icloud.com,+1-510-509-9728,2025-06-24,Luxury,7GGE593,Haight-Ashbury,4.77,True
DRV000405,Rebecca Buckley,rbuckley@icloud.com,+1-707-757-4869,2026-03-18,Economy,2TSV217,Financial District,3.33,True
DRV000406,Katherine Camacho,kcamacho@yahoo.com,+1-925-615-2140,2025-09-01,Sedan,RPV6364,North Beach,3.0,True
DRV000407,Jessica Patel,jessicapatel@icloud.com,+1-415-975-3403,2025-03-29,Sedan,LHQ8326,Marina,4.24,True
DRV000408,Samantha Holloway,samantha82@outlook.com,+1-707-291-1133,2026-03-05,Economy,NWW2022,Castro,4.65,False
DRV000409,Susan Smith,susan81@gmail.com,+1-925-231-4854,2025-12-15,SUV,7QSK545,Chinatown,4.4,True
DRV000410,Brian Henson,brianhenson@icloud.com,+1-831-568-7835,2025-10-09,Sedan,3DBA838,Mountain View,4.12,True
DRV000411,Christina Fernandez,christinafernandez@aol.com,+1-831-666-7974,2026-04-06,Sedan,LLV7303,Castro,4.17,True
DRV000412,Adam Church,adam.c@outlook.com,+1-408-929-9220,2026-04-27,Sedan,9OAA594,Berkeley,3.54,True
DRV000413,Dylan Decker,dylan.decker@yahoo.com,+1-925-676-9469,2026-04-30,Sedan,2GQR784,Mission District,4.3,True
DRV000414,Sean Best,sean.b@gmail.com,+1-707-747-1176,2025-03-15,Economy,9XOI461,San Jose,3.46,True
DRV000415,Kevin Hill,kevin.h@aol.com,+1-925-944-5267,2026-04-18,Sedan,8POR398,San Jose,4.83,True
DRV000416,Michael Pratt,michael.pratt@yahoo.com,+1-510-484-5129,2026-04-20,Van,5HGT718,SOMA,4.18,False
DRV000417,Amy Olson,aolson@hotmail.com,+1-650-467-4869,2026-02-08,Sedan,9WIC248,Financial District,4.35,False
DRV000418,Michelle Strong,mstrong@yahoo.com,+1-209-943-3740,2025-11-26,Sedan,6BGV153,SOMA,3.87,True
